""	"L617_KO1"	"L618_KO2"	"L619_KO3"	"L620_WT1"	"L621_WT2"	"L622_WT3"	"gene_name"
"ENSMUSG00000000001"	3140.03991747284	2648.59625247735	2692.31464155265	2543.98701439349	2730.11134073564	2759.40042521105	"Gnai3"
"ENSMUSG00000000028"	40.4146156138083	37.8539884230795	50.7261557064666	92.6860081945855	40.3899967191587	15.3941446315819	"Cdc45"
"ENSMUSG00000000037"	7.90720740270162	3.54881141466371	1.91419455496101	7.92709280611587	5.04874958989484	5.13138154386062	"Scml2"
"ENSMUSG00000000049"	0	2.36587427644247	0	0.609776369701221	0	0	"Apoh"
"ENSMUSG00000000056"	405.903313338683	346.600581498822	402.937953819292	321.961923202244	294.089663611375	406.661987350954	"Narf"
"ENSMUSG00000000058"	608.854970008024	598.566191939945	649.869051409261	602.459053264806	567.98432886317	532.380835175539	"Cav2"
"ENSMUSG00000000078"	2015.45930908861	1472.75673708544	1528.48435213636	1475.04903830725	1302.57739419287	1804.96345805297	"Klf6"
"ENSMUSG00000000085"	274.995101893956	276.807290343769	273.729821359424	278.667800953458	307.973724983585	277.094603368474	"Scmh1"
"ENSMUSG00000000088"	496.396909169601	509.845906573353	479.505736017732	465.869146451732	479.63121104001	396.399224263233	"Cox5a"
"ENSMUSG00000000093"	0.87857860030018	1.18293713822124	2.87129183244151	0.609776369701221	3.78656219242113	5.13138154386062	"Tbx2"
"ENSMUSG00000000120"	2.63573580090054	0	1.91419455496101	8.53686917581709	1.26218739747371	5.13138154386062	"Ngfr"
"ENSMUSG00000000126"	0.87857860030018	2.36587427644247	2.87129183244151	1.82932910910366	2.52437479494742	2.56569077193031	"Wnt9a"
"ENSMUSG00000000127"	329.466975112567	309.929530213964	299.571447851397	290.863328347482	305.449350188638	387.419306561477	"Fer"
"ENSMUSG00000000131"	1067.47299936472	1051.63111587868	1068.12056166824	1174.42928804455	1103.15178539202	1099.39849577214	"Xpo6"
"ENSMUSG00000000134"	1187.83826760584	1253.91336651451	1240.39807161473	1286.01836369987	1300.05301939792	1413.6956153336	"Tcfe3"
"ENSMUSG00000000142"	26.3573580090054	42.5857369759645	57.4258366488302	46.952780466994	71.9446816560015	35.9196708070244	"Axin2"
"ENSMUSG00000000148"	278.509416295157	240.136239058911	249.802389422411	298.180644783897	313.02247457348	269.397531052683	"AA881470"
"ENSMUSG00000000149"	479.703915763898	486.187163808928	485.248319682615	568.311576561538	584.392765030328	601.654486017658	"Gna12"
"ENSMUSG00000000154"	72.9220238249149	85.171473951929	66.9968094236352	75.0024934732501	64.3715572711592	62.8594239122926	"Slc22a18"
"ENSMUSG00000000159"	0.87857860030018	0	0	0	0	1.28284538596516	"Igsf5"
"ENSMUSG00000000167"	2.63573580090054	1.18293713822124	4.78548638740251	3.65865821820732	2.52437479494742	2.56569077193031	"Pih1d2"
"ENSMUSG00000000168"	479.703915763898	450.699049662291	413.466023871577	434.160775227269	411.47309157643	425.904668140432	"Dlat"
"ENSMUSG00000000171"	624.669384813428	649.432488883458	669.968094236352	695.145061459391	638.666823121698	573.431887526424	"Sdhd"
"ENSMUSG00000000184"	77.3149168264158	78.0738511226016	54.5545448163886	115.247733873531	143.889363312003	106.476167035108	"Ccnd2"
"ENSMUSG00000000194"	632.576592216129	648.249551745237	619.241938529885	640.265188186282	585.654952427802	674.776673017672	"Gpr107"
"ENSMUSG00000000202"	0.87857860030018	0	0	0	1.26218739747371	0	"Btbd17"
"ENSMUSG00000000204"	8695.29240717088	8663.83160033233	8638.76002653902	5036.75281373208	5476.63111763843	4877.37815743952	"Slfn4"
"ENSMUSG00000000223"	0.87857860030018	0	2.87129183244151	3.0488818485061	0	1.28284538596516	"Drp2"
"ENSMUSG00000000244"	769.634853862957	741.701585664715	719.737152665338	874.41931415155	773.720874651385	555.472052122912	"Tspan32"
"ENSMUSG00000000247"	0	0	0	0.609776369701221	0	0	"Lhx2"
"ENSMUSG00000000248"	283.780887896958	288.636661725982	289.043377799112	404.89150948161	338.266222522954	129.567383982481	"Clec2g"
"ENSMUSG00000000253"	2.63573580090054	7.09762282932741	5.74258366488302	7.92709280611587	2.52437479494742	7.69707231579093	"Gmpr"
"ENSMUSG00000000266"	65.8933950225135	76.8909139843803	65.0826148686742	98.7837718915977	93.4018674130546	85.9506408596654	"Mid2"
"ENSMUSG00000000275"	1661.39213316764	2054.76180909029	2231.95085108453	1751.88751015161	1945.03077950699	1912.72247047405	"Trim25"
"ENSMUSG00000000276"	14.0572576048029	35.4881141466371	38.2838910992201	29.8790421153598	27.7681227444216	19.2426807894773	"Dgke"
"ENSMUSG00000000278"	2765.76543374497	2473.5215560206	2610.00427568933	2727.52970167356	2677.09947004174	2923.60463461459	"Scpep1"
"ENSMUSG00000000282"	757.334753458755	819.775436787316	713.037471722974	833.564297381569	820.421808357912	717.110570754522	"Mnt"
"ENSMUSG00000000290"	33818.2474827545	37122.9332716588	37188.0147165049	39692.1732329615	37220.6441641023	33008.8946262694	"Itgb2"
"ENSMUSG00000000295"	36.9003012126075	41.4027998377433	45.9406693190641	41.464793139683	34.0790597317902	42.3338977368501	"Hddc2"
"ENSMUSG00000000301"	13.1786790045027	16.5611199350973	16.2706537171685	14.0248565031281	15.1462487696845	20.5255261754425	"Pemt"
"ENSMUSG00000000303"	2.63573580090054	2.36587427644247	0.957097277480503	1.21955273940244	2.52437479494742	0	"Cdh1"
"ENSMUSG00000000317"	0	0	0	2.43910547880488	0	1.28284538596516	"Bcl6b"
"ENSMUSG00000000318"	435.774985748889	395.101004165893	386.667300102123	505.504610482312	397.589030204219	404.096296579024	"Clec10a"
"ENSMUSG00000000320"	0	0	0	0	2.52437479494742	0	"Alox12"
"ENSMUSG00000000325"	36.9003012126075	41.4027998377433	44.0264747641031	48.1723332063964	54.2740580913696	50.0309700526411	"Arvcf"
"ENSMUSG00000000326"	3561.75764561693	3140.69810197738	3521.16088385077	3369.62421896894	3211.00473917312	3078.82892631637	"Comt1"
"ENSMUSG00000000339"	141.451154648329	120.659588098566	158.878148061763	150.614763316201	116.121240567581	112.890393964934	"Rtcd1"
"ENSMUSG00000000340"	238.094800681349	195.184627806504	195.247844606023	200.616425631702	222.144981955373	255.286231807066	"Dbt"
"ENSMUSG00000000346"	2543.48504786902	2679.3526180711	2765.05403464117	2425.69039867146	2665.73978346448	2701.67238284262	"Dazap2"
"ENSMUSG00000000355"	302.231038503262	313.478341628627	298.614350573917	254.276746165409	261.272791277058	297.620129543916	"Mcts1"
"ENSMUSG00000000359"	1.75715720060036	3.54881141466371	0.957097277480503	1.82932910910366	0	1.28284538596516	"Rem1"
"ENSMUSG00000000365"	16.6929934057034	10.6464342439911	11.485167329766	13.4150801334269	15.1462487696845	20.5255261754425	"Rnf17"
"ENSMUSG00000000374"	1897.72977664839	1742.46640459988	1784.02932522366	2003.72515083821	1934.9332803272	1961.47059514072	"Trappc10"
"ENSMUSG00000000378"	426.110621145587	476.723666703158	480.462833295212	485.991766651873	450.600900898115	446.430194315874	"Ccm2"
"ENSMUSG00000000384"	324.195503510766	371.442261401468	359.868576332669	325.620581420452	329.430910740638	302.751511087777	"Tbrg4"
"ENSMUSG00000000385"	0	0	0	0.609776369701221	0	0	"Tmprss2"
"ENSMUSG00000000386"	308.381088705363	263.794981823336	354.125992667786	192.079556455884	280.205602239164	171.901281719331	"Mx1"
"ENSMUSG00000000392"	16.6929934057034	16.5611199350973	21.0561401045711	6.09776369701221	26.5059353469479	8.97991770175609	"Fap"
"ENSMUSG00000000394"	0	0	0.957097277480503	0	0	0	"Gcg"
"ENSMUSG00000000399"	480.582494364198	487.370100947149	486.205416960095	473.186462888147	460.698400077904	423.338977368501	"Ndufa9"
"ENSMUSG00000000409"	2.63573580090054	1.18293713822124	0.957097277480503	3.0488818485061	2.52437479494742	1.28284538596516	"Lck"
"ENSMUSG00000000420"	1147.42365199203	1147.4490240746	1137.03156564684	1143.33069318979	1164.99896786824	1140.44954812302	"Galnt1"
"ENSMUSG00000000439"	149.358362051031	160.879450798088	156.963953506802	142.077894140384	137.578426324634	133.415920140376	"Mkrn2"
"ENSMUSG00000000440"	6.15005020210126	5.91468569110618	1.91419455496101	6.09776369701221	5.04874958989484	2.56569077193031	"Pparg"
"ENSMUSG00000000441"	823.228148481268	890.751665080591	813.532685858427	824.41765183605	881.00680343665	778.687149280849	"Raf1"
"ENSMUSG00000000486"	8.7857860030018	7.09762282932741	13.399361884727	20.7323965698415	13.8840613722108	16.676990017547	"Sept1"
"ENSMUSG00000000489"	47.4432444162097	33.1222398701946	16.2706537171685	38.4159112911769	25.2437479494742	39.7682069649198	"Pdgfb"
"ENSMUSG00000000530"	6.15005020210126	2.36587427644247	4.78548638740251	13.4150801334269	6.31093698736855	10.2627630877212	"Acvrl1"
"ENSMUSG00000000531"	2.63573580090054	4.73174855288494	0	1.21955273940244	3.78656219242113	2.56569077193031	"Grasp"
"ENSMUSG00000000532"	228.430436078047	224.758056262035	215.346887433113	270.130931777641	241.077792917479	278.377448754439	"Acvr1b"
"ENSMUSG00000000538"	506.061273772903	586.736820557733	496.733487012381	534.164099858269	530.118706938958	540.07790749133	"Tom1l2"
"ENSMUSG00000000552"	555.261675389714	508.662969435131	495.7763897349	494.52863582769	564.197766670749	510.572463614132	"Zfp385a"
"ENSMUSG00000000555"	546.475889386712	406.930375548105	405.809245651733	470.747357409342	480.893398437484	479.784174350968	"Itga5"
"ENSMUSG00000000561"	435.774985748889	403.381564133441	444.093136750953	438.429209815178	424.094965551167	443.864503543944	"Wdr77"
"ENSMUSG00000000562"	3.51431440120072	9.46349710576989	5.74258366488302	5.48798732731098	6.31093698736855	6.41422692982578	"Adora3"
"ENSMUSG00000000563"	700.227144439243	766.543265567361	716.865860832896	734.17074912027	708.087129982752	668.362446087846	"Atp5f1"
"ENSMUSG00000000568"	888.242964903482	1009.04537890271	995.381168579723	953.690242212709	1080.4324122375	872.334862456306	"Hnrnpd"
"ENSMUSG00000000581"	313.652560307164	299.283095969973	314.885004291085	264.033168080629	281.467789636637	311.731428789533	"C1d"
"ENSMUSG00000000594"	2214.89665135675	2102.07929461914	2118.05627506435	2504.35155036291	2218.92544475878	2339.90998400044	"Gm2a"
"ENSMUSG00000000600"	299.595302702361	293.368410278866	296.700156018956	295.741539305092	304.187162791164	359.196708070244	"Krit1"
"ENSMUSG00000000605"	797.749369072563	797.299631161113	818.31817224583	767.098673084135	829.257120140228	835.132346263316	"Clcn4-2"
"ENSMUSG00000000628"	835.528248885471	657.713048851007	679.539067011157	799.4168206783	732.068690534752	1044.23614417564	"Hk2"
"ENSMUSG00000000631"	2055.87392470242	1977.87089510591	1767.75867150649	2003.11537446851	1994.25608800846	1887.06556275474	"Myo18a"
"ENSMUSG00000000673"	31.6288296108065	37.8539884230795	42.1122802091421	59.7580842307196	58.0606202837907	29.5054438771986	"Haao"
"ENSMUSG00000000682"	419.960570943486	373.808135677911	368.482451829993	355.499623535812	358.461220882534	298.902974929881	"Cd52"
"ENSMUSG00000000686"	14.9358362051031	14.1952456586548	14.3564591622075	12.8053037637256	7.57312438484226	15.3941446315819	"Abhd15"
"ENSMUSG00000000690"	8.7857860030018	9.46349710576989	7.65677821984402	14.0248565031281	7.57312438484226	2.56569077193031	"Hoxb6"
"ENSMUSG00000000693"	26.3573580090054	24.841679902646	12.4422646072465	30.488818485061	26.5059353469479	21.8083715614076	"Loxl3"
"ENSMUSG00000000708"	481.461072964498	587.919757695954	548.416739996328	539.65208718558	496.039647207168	499.026855140445	"Kat2b"
"ENSMUSG00000000711"	557.018832590314	602.115003354609	550.330934551289	590.873302240483	522.545582554116	561.886279052738	"Rab5b"
"ENSMUSG00000000731"	0	1.18293713822124	0	0	1.26218739747371	0	"Aire"
"ENSMUSG00000000732"	172.201405658835	159.696513659867	190.46235821862	212.811953025726	185.541547428635	207.820952526355	"Icosl"
"ENSMUSG00000000738"	629.062277814929	615.127311875043	589.57192292799	626.850108052855	613.423075172223	604.220176789588	"Spg7"
"ENSMUSG00000000739"	0.87857860030018	0	0	0	0	0	"Sult5a1"
"ENSMUSG00000000740"	1313.47500744877	1072.92398436666	1070.99185350068	1159.18487880202	1147.3283443036	1078.8729695967	"Rpl13"
"ENSMUSG00000000743"	944.471995322693	1014.96006459382	986.767293082398	946.982702145996	964.311171669915	944.174204070354	"Chmp1a"
"ENSMUSG00000000751"	586.89050500052	695.567037274087	705.38069350313	682.949534065367	544.002768311169	465.672875105351	"Rpa1"
"ENSMUSG00000000753"	0	0	0	1.21955273940244	0	0	"Serpinf1"
"ENSMUSG00000000759"	427.867778346187	502.748283744025	477.591541462771	498.187294045897	472.058086655168	488.764092052724	"Tubgcp3"
"ENSMUSG00000000766"	0.87857860030018	0	0	0.609776369701221	1.26218739747371	0	"Oprm1"
"ENSMUSG00000000776"	126.515318443226	98.1837824723626	105.280700522855	110.369522915921	116.121240567581	93.6477131754563	"Polr3d"
"ENSMUSG00000000782"	0.87857860030018	4.73174855288494	0.957097277480503	1.82932910910366	2.52437479494742	2.56569077193031	"Tcf7"
"ENSMUSG00000000787"	3312.24132313168	3829.16751642214	3827.43201264453	3620.24230691615	4312.89433716767	4397.59398308855	"Ddx3x"
"ENSMUSG00000000791"	1.75715720060036	1.18293713822124	0	1.21955273940244	0	1.28284538596516	"Il12rb1"
"ENSMUSG00000000792"	0	1.18293713822124	0	0	2.52437479494742	1.28284538596516	"Slc5a5"
"ENSMUSG00000000794"	275.873680494256	268.526730376221	251.716583977372	294.52198656569	246.126542507374	230.912169473728	"Kcnn3"
"ENSMUSG00000000804"	616.762177410726	772.457951258467	768.549113816844	751.244487471904	675.270257648435	758.161623105407	"Usp32"
"ENSMUSG00000000811"	57.9861876198119	69.7932911550529	68.9110039785962	71.3438352550428	75.7312438484226	92.3648677894912	"Txnrd3"
"ENSMUSG00000000823"	529.782895981008	712.128157209184	739.836195492428	684.778863174471	708.087129982752	610.634403719414	"Znf512b"
"ENSMUSG00000000826"	1719.37832078745	1677.40486199771	1703.63315391529	1682.37300400567	1687.54455042235	1698.48729101787	"Dnajc5"
"ENSMUSG00000000827"	602.704919805923	560.712203516866	564.687393713496	542.700969034086	628.569323941908	513.138154386062	"Tpd52l2"
"ENSMUSG00000000838"	474.432444162097	542.968146443547	537.888669944042	490.260201239781	544.002768311169	506.723927456236	"Fmr1"
"ENSMUSG00000000861"	25.4787794087052	34.3051770084158	43.0693774866226	57.3189787519147	59.3228076812644	48.7481246666759	"Bcl11a"
"ENSMUSG00000000869"	0.87857860030018	0	0.957097277480503	1.21955273940244	1.26218739747371	0	"Il4"
"ENSMUSG00000000876"	175.715720060036	194.001690668283	202.904622825867	212.811953025726	185.541547428635	174.466972491261	"Pxmp4"
"ENSMUSG00000000881"	43.928930015009	79.2567882608228	63.1684203137132	60.3678606004208	60.5849950787381	57.728042368432	"Dlg3"
"ENSMUSG00000000884"	28.9930938099059	30.7563655937521	28.7129183244151	34.1474767032684	18.9328109621057	26.9397531052683	"Gnb1l"
"ENSMUSG00000000901"	3.51431440120072	3.54881141466371	2.87129183244151	7.31731643641465	5.04874958989484	0	"Mmp11"
"ENSMUSG00000000902"	358.460068922473	343.051770084158	332.112755285734	351.231188947903	337.004035125481	348.933944982522	"Smarcb1"
"ENSMUSG00000000903"	0	0	0	0.609776369701221	1.26218739747371	0	"Vpreb3"
"ENSMUSG00000000915"	11.4215218039023	13.0123085204336	31.5842101568566	37.8061349214757	30.2924975393691	55.1623515965017	"Hip1r"
"ENSMUSG00000000916"	198.558763667841	151.415953692318	181.848482721295	170.127607146641	157.773424684214	183.446890193017	"Nsun5"
"ENSMUSG00000000934"	98.4008032336201	105.28140530169	102.409408690414	101.222877370403	98.4506170029494	103.910476263178	"Top1mt"
"ENSMUSG00000000942"	2.63573580090054	1.18293713822124	1.91419455496101	1.21955273940244	2.52437479494742	0	"Hoxa4"
"ENSMUSG00000000957"	6.15005020210126	3.54881141466371	16.2706537171685	14.0248565031281	15.1462487696845	2.56569077193031	"Mmp14"
"ENSMUSG00000000958"	304.866774304162	338.320021531273	276.601113191865	378.671125584458	358.461220882534	333.53980035094	"Slc7a7"
"ENSMUSG00000000959"	505.182695172603	464.894295320946	423.036996646382	485.381990282172	463.222774872852	438.733122000083	"Oxa1l"
"ENSMUSG00000000976"	390.08889853328	417.576809792096	383.796008269682	422.575024202946	376.131844447166	410.51052350885	"Heatr6"
"ENSMUSG00000000982"	57.1076090195117	5.91468569110618	28.7129183244151	14.0248565031281	12.6218739747371	3.84853615789547	"Ccl3"
"ENSMUSG00000000983"	19.328729206604	29.5734284555309	29.6700156018956	20.1226202001403	26.5059353469479	41.051052350885	"Expi"
"ENSMUSG00000001014"	0	1.18293713822124	0.957097277480503	2.43910547880488	2.52437479494742	2.56569077193031	"Icam4"
"ENSMUSG00000001016"	325.074082111066	337.137084393052	366.568257275032	304.278408480909	304.187162791164	268.114685666717	"Ilf2"
"ENSMUSG00000001017"	694.077094237142	671.908294509662	686.23874795352	650.021610101501	644.977760109066	611.917249105379	"2500003M10Rik"
"ENSMUSG00000001018"	354.067175920972	418.759746930317	414.423121149058	409.159944069519	395.064655409271	369.459471157965	"Snapin"
"ENSMUSG00000001020"	1549.81265092952	1398.2316973775	1516.9991848066	1525.05070062275	1478.02144244172	1053.21606187739	"S100a4"
"ENSMUSG00000001023"	0.87857860030018	0	0	0.609776369701221	0	0	"S100a5"
"ENSMUSG00000001025"	1153.57370219414	778.372636949573	849.902382402686	1198.8203428326	940.329611117914	587.543186772041	"S100a6"
"ENSMUSG00000001027"	4.3928930015009	4.73174855288494	4.78548638740251	12.1955273940244	13.8840613722108	3.84853615789547	"Scn4a"
"ENSMUSG00000001029"	5756.44698916678	5745.52568034054	5509.05192917777	5065.41230310804	4865.73241726115	4423.25089080786	"Icam2"
"ENSMUSG00000001034"	265.330737290654	285.087850311318	264.158848584619	259.154957123019	251.175292097268	265.548994894787	"Mapk7"
"ENSMUSG00000001036"	258.302108488253	227.123930538477	229.703346595321	240.251889662281	256.224041687163	327.125573421115	"Epn2"
"ENSMUSG00000001039"	1.75715720060036	1.18293713822124	3.82838910992201	5.48798732731098	2.52437479494742	0	"B9d1"
"ENSMUSG00000001052"	1092.95177877342	1062.27755012267	1015.48021140681	1101.86590005011	1061.49960127539	1033.97338108792	"Sec24b"
"ENSMUSG00000001053"	0.87857860030018	1.18293713822124	2.87129183244151	4.26843458790854	5.04874958989484	2.56569077193031	"N4bp3"
"ENSMUSG00000001054"	209.101706871443	223.575119123814	192.376552773581	236.593231444074	256.224041687163	171.901281719331	"Rmnd5b"
"ENSMUSG00000001056"	200.315920868441	188.087004977176	198.119136438464	212.202176656025	201.949983595794	170.618436333366	"Nhp2"
"ENSMUSG00000001062"	450.710821953992	474.357792426716	509.175751619627	537.212981706775	460.698400077904	447.713039701839	"1300018I17Rik"
"ENSMUSG00000001065"	448.953664753392	423.491495483202	395.281175599448	390.866652978482	388.753718421903	499.026855140445	"Zfp276"
"ENSMUSG00000001082"	523.632845778907	449.51611252407	482.377027850173	481.723332063964	422.832778153693	446.430194315874	"Mfsd10"
"ENSMUSG00000001089"	692.319937036542	677.822980200768	589.57192292799	586.604867652574	579.344015440433	681.190899947498	"Luzp1"
"ENSMUSG00000001098"	1059.56579196202	934.520339194776	1000.16665496713	1027.47318294656	958.000234682546	973.679647947553	"Kctd10"
"ENSMUSG00000001100"	285.538045097558	287.45372458776	296.700156018956	273.179813626147	301.662787996217	245.023468719345	"Poldip2"
"ENSMUSG00000001105"	213.494599872944	177.440570733185	172.27750994649	195.128438304391	176.706235646319	220.649406386007	"Ift20"
"ENSMUSG00000001120"	79.9506526273163	61.5127311875043	79.4390740308817	92.0762318248843	75.7312438484226	64.1422692982578	"Pcbp3"
"ENSMUSG00000001123"	1693.89954137875	1678.58779913593	1658.64958187371	1415.90073044623	1441.41800791498	1343.13911910552	"Lgals9"
"ENSMUSG00000001127"	926.021844716389	932.154464918334	954.225985648061	952.470689473306	934.018674130546	904.405997105435	"Araf"
"ENSMUSG00000001128"	20831.9771917176	19976.259453142	18720.8227475186	20201.2813518317	21387.765450192	20675.6190856004	"Cfp"
"ENSMUSG00000001131"	0	1.18293713822124	0	0.609776369701221	0	0	"Timp1"
"ENSMUSG00000001134"	28.1145152096057	43.7686741141857	25.8416264919736	30.488818485061	32.8168723343165	32.0711346491289	"Uxt"
"ENSMUSG00000001138"	286.416623697859	308.746593075743	331.155658008254	301.839303002104	306.711537586112	296.337284157951	"Cnnm3"
"ENSMUSG00000001143"	445.439350352191	423.491495483202	382.838910992201	392.086205717885	406.424341986535	402.813451193059	"Lman2l"
"ENSMUSG00000001150"	693.198515636842	683.737665891874	697.723915283286	698.193943307897	716.922441765068	754.313086947511	"Mcm3ap"
"ENSMUSG00000001151"	821.470991280668	978.289013308962	909.242413606477	938.445832970178	918.872425360861	904.405997105435	"Pcnt"
"ENSMUSG00000001156"	139.693997447729	169.160010765637	172.27750994649	166.468948928433	150.200300299372	166.76990017547	"Mxd1"
"ENSMUSG00000001157"	122.122425441725	159.696513659867	101.452311412933	124.394379419049	107.285928785265	138.547301684237	"Gmcl1"
"ENSMUSG00000001158"	153.751255052531	173.891759318522	146.435883454517	141.468117770683	162.822174274109	157.789982473714	"Snrnp27"
"ENSMUSG00000001166"	104.550853435721	111.196090992796	114.85167329766	97.5642191521953	122.43217755495	80.8192593158048	"Oas1c"
"ENSMUSG00000001168"	0	2.36587427644247	0	0.609776369701221	1.26218739747371	1.28284538596516	"Oas1h"
"ENSMUSG00000001173"	581.619033398719	632.871368948361	577.129658320743	606.117711483013	608.374325582329	622.1800121931	"Ocrl"
"ENSMUSG00000001175"	6757.14801490868	6228.16403273481	6236.44586006296	6271.54996237705	6341.22948490792	6330.84197973804	"Calm1"
"ENSMUSG00000001211"	654.541057223634	684.920603030096	694.852623450845	687.217968653276	772.458687253911	779.969994666815	"Agpat3"
"ENSMUSG00000001227"	313.652560307164	315.84421590507	332.112755285734	379.280901954159	270.108103059374	211.669488684251	"Sema6b"
"ENSMUSG00000001228"	169.565669857935	136.037770895442	140.693299789634	304.278408480909	162.822174274109	76.9707231579093	"Uhrf1"
"ENSMUSG00000001229"	1232.64577622115	1065.82636153733	1004.95214135453	1203.08877742051	1024.89616674865	999.336555666856	"Dpp9"
"ENSMUSG00000001240"	332.102710913468	364.344638572141	391.452786489526	376.232020105653	364.772157869902	392.550688105338	"Ramp2"
"ENSMUSG00000001247"	385.696005531779	405.747438409884	446.964428583395	364.64626908133	359.723408280008	410.51052350885	"Lsr"
"ENSMUSG00000001248"	555.261675389714	619.859060427927	565.644490990977	577.458222107056	496.039647207168	633.725620666787	"Gramd1a"
"ENSMUSG00000001249"	329.466975112567	434.137929727194	379.010521882279	299.400197523299	424.094965551167	427.187513526397	"Hpn"
"ENSMUSG00000001270"	1268.66749883346	1096.58272713109	1204.02837507047	1207.96698837812	1234.41927472929	1212.28888973707	"Ckb"
"ENSMUSG00000001280"	1520.81955711961	1580.40401666357	1594.52406428252	1606.76073416272	1639.58142931835	1758.78102415823	"Sp1"
"ENSMUSG00000001281"	6073.61386387514	4855.95695239817	4216.97060457909	5394.6915427467	3810.54375297313	2745.28912596543	"Itgb7"
"ENSMUSG00000001285"	279.387994895457	205.831062050495	246.93109758997	258.545180753318	286.516539226532	221.932251771972	"Myg1"
"ENSMUSG00000001288"	1924.96571325769	1905.71172967441	1800.29997894083	1715.91070433923	1862.9885986712	1874.23710889509	"Rarg"
"ENSMUSG00000001289"	671.234050629337	628.139620395476	674.753580623754	659.778032016721	639.929010519171	740.201787701895	"Pfdn5"
"ENSMUSG00000001300"	2954.6598328095	3131.23460487161	3229.24621421922	2837.89922458948	2924.48819994659	2659.33848510577	"Efnb2"
"ENSMUSG00000001305"	162.537041055533	138.403645171885	159.835245339244	143.297446879787	151.462487696845	153.941446315819	"Rrp15"
"ENSMUSG00000001313"	22.8430436078047	29.5734284555309	23.9274319370126	26.2203838971525	29.0303101418953	15.3941446315819	"Rnd2"
"ENSMUSG00000001323"	110.700903637823	115.927839545681	95.7097277480503	121.345497570543	130.005301939792	98.779094719317	"Srr"
"ENSMUSG00000001333"	0	0	0	1.21955273940244	0	2.56569077193031	"Sync"
"ENSMUSG00000001348"	7.90720740270162	22.4758056262035	23.9274319370126	38.4159112911769	30.2924975393691	29.5054438771986	"Acp5"
"ENSMUSG00000001366"	335.617025314669	371.442261401468	343.5979226155	380.500454693562	364.772157869902	392.550688105338	"Fbxo9"
"ENSMUSG00000001376"	313.652560307164	308.746593075743	310.099517903683	301.229526632403	313.02247457348	292.488748000055	"Ccdc132"
"ENSMUSG00000001379"	99.2793818339203	83.9885368137077	107.194895077816	89.0273499763782	89.6153052206335	88.5163316315957	"Apbb3"
"ENSMUSG00000001380"	549.111625187612	441.235552556521	470.891860520407	426.843458790854	436.716839525904	445.147348929909	"Hars"
"ENSMUSG00000001383"	468.282393959996	474.357792426716	480.462833295212	465.259370082031	449.338713500641	443.864503543944	"Zmat2"
"ENSMUSG00000001403"	10.5429432036022	21.2928684879822	22.9703346595321	48.1723332063964	18.9328109621057	11.5456084736864	"Ube2c"
"ENSMUSG00000001415"	1049.02284875841	1154.54664690393	1016.43730868429	1034.79049938297	936.543048925493	1060.91313419318	"Smg5"
"ENSMUSG00000001416"	1175.53816720164	859.995299486838	1060.4637834484	1018.93631377074	935.28086152802	1031.40769031599	"Cct3"
"ENSMUSG00000001417"	5.27147160180108	3.54881141466371	12.4422646072465	6.09776369701221	5.04874958989484	5.13138154386062	"Rhbg"
"ENSMUSG00000001418"	1176.41674580194	1362.74358323086	1170.52997035865	1370.16750271864	1257.13864788382	1286.69392212305	"0610031J06Rik"
"ENSMUSG00000001419"	2221.92528015915	2202.62895136794	2280.76281223604	2162.87678333023	2125.52357734573	2148.76602149164	"Mef2d"
"ENSMUSG00000001420"	13.1786790045027	8.28055996754865	6.69968094236352	6.70754006671343	10.0974991797897	7.69707231579093	"Tmem79"
"ENSMUSG00000001424"	2499.55611785401	2200.2630770915	2109.44239956703	2648.2587736124	2229.02294393857	2123.10911377233	"Snd1"
"ENSMUSG00000001435"	132.665368645327	147.867142277654	100.495214135453	103.052206479506	127.480927144845	171.901281719331	"Col18a1"
"ENSMUSG00000001436"	118.608111040524	112.379028131017	100.495214135453	145.736552358592	113.596865772634	94.9305585614215	"Slc19a1"
"ENSMUSG00000001440"	2837.80887896958	2630.85219540403	2603.30459474697	2807.41040610442	2689.72134401648	2897.94772689529	"Kpnb1"
"ENSMUSG00000001441"	561.411725591815	482.638352394264	493.862195179939	467.088699191135	493.515272412221	600.371640631693	"Npepps"
"ENSMUSG00000001445"	244.24485088345	269.709667514442	289.043377799112	232.934573225866	302.924975393691	228.346478701798	"Mrpl10"
"ENSMUSG00000001467"	67.6505522231138	80.439725399044	59.3400312037912	63.4167424489269	75.7312438484226	51.3138154386062	"Cyp51"
"ENSMUSG00000001472"	2562.81377707562	2772.80465199058	2696.14303066258	2686.67468490358	2548.35635549942	2614.43889659699	"Tcf25"
"ENSMUSG00000001473"	1678.96370517364	888.385790804148	1003.99504407705	1135.40360038367	1132.18209553392	1459.87804922835	"Tubb6"
"ENSMUSG00000001482"	1121.06629398303	1123.79028131017	1042.27893517627	1055.52289595281	1041.30460291581	830.000964719456	"Def8"
"ENSMUSG00000001493"	7.02862880240144	7.09762282932741	6.69968094236352	7.92709280611587	16.4084361671582	11.5456084736864	"Meox1"
"ENSMUSG00000001497"	0	0	0	0.609776369701221	0	0	"Pax9"
"ENSMUSG00000001504"	2.63573580090054	2.36587427644247	1.91419455496101	1.21955273940244	5.04874958989484	0	"Irx2"
"ENSMUSG00000001507"	4.3928930015009	7.09762282932741	1.91419455496101	2.43910547880488	3.78656219242113	2.56569077193031	"Itga3"
